,name,company,year,Price,kms_driven,fuel_type
4802,Renault Duster 85PS,Renault,2017,675000,58200,Diesel
4803,Tata Tigor 1.05,Tata,2018,525000,58000,Diesel
4804,Mahindra KUV 100,Mahindra,2018,465000,62000,Diesel
4805,Mahindra Alturas G4,Mahindra,2020,2525000,99000,Diesel
4806,Renault KWID 1.0,Renault,2018,344000,32875,Petrol
4807,Renault KWID RXT,Renault,2016,264000,31951,Petrol
4808,Toyota Fortuner 4x2,Toyota,2014,1521000,74300,Diesel
4809,Skoda Rapid 1.5,Skoda,2016,690000,91100,Diesel
4810,Tata Nexon 1.2,Tata,2018,651000,15601,Petrol
4811,Volkswagen Polo 1.5,Volkswagen,2015,495000,64300,Diesel
4812,Honda City i,Honda,2016,750000,89772,Petrol
4813,Mahindra KUV 100,Mahindra,2017,384000,66078,Diesel
4814,Hyundai i20 Asta,Hyundai,2014,434999,75317,Petrol
4815,Skoda Fabia 1.2,Skoda,2011,178000,73263,Petrol
4816,Honda City i,Honda,2014,445000,121816,Diesel
4817,Volkswagen Tiguan 2.0,Volkswagen,2017,2225000,104000,Diesel
4818,Maruti Alto 800,Maruti,2016,227000,45877,Petrol
4819,Maruti Swift VXI,Maruti,2018,494000,38922,Petrol
4820,Hyundai EON Era,Hyundai,2015,243000,51612,Petrol
4821,Volkswagen Vento 1.5,Volkswagen,2015,472000,101695,Diesel
4822,Hyundai Santa Fe,Hyundai,2015,1052000,94786,Diesel
4823,Maruti Swift VDI,Maruti,2011,214000,230510,Diesel
4824,Nissan Magnite XV,Nissan,2021,849000,10905,Petrol
4825,Renault Scala Diesel,Renault,2014,297000,71336,Diesel
4826,Maruti Swift VXI,Maruti,2021,582000,6356,Petrol
4827,Maruti Wagon R,Maruti,2014,272000,77065,Petrol
4828,Hyundai i10 Sportz,Hyundai,2009,184000,54885,Petrol
4829,Hyundai Grand i10,Hyundai,2018,429000,82621,Diesel
4830,Hyundai Creta 1.6,Hyundai,2019,1109000,46095,Diesel
4831,Honda Brio S,Honda,2015,322000,45162,Petrol
4832,Tata Tiago 1.2,Tata,2018,424000,26680,Petrol
4833,Maruti Swift Vdi,Maruti,2009,152000,150112,Diesel
4834,Hyundai Grand i10,Hyundai,2019,509999,58386,Petrol
4835,Maruti Swift Dzire,Maruti,2012,286000,75963,Petrol
4836,Hyundai Creta 1.6,Hyundai,2019,1263000,25099,Petrol
4837,Maruti Celerio VXI,Maruti,2015,310000,42101,Petrol
4838,Tata Harrier XZ,Tata,2021,1089000,23129,Diesel
4839,Honda Amaze VX,Honda,2015,475000,62000,Diesel
4840,Maruti Swift Dzire,Maruti,2015,420000,67715,Petrol
4841,Maruti Wagon R,Maruti,2002,100000,59726,Petrol
4842,Toyota Innova 2.5,Toyota,2015,760000,168292,Diesel
4843,Mahindra KUV 100,Mahindra,2018,330000,84825,Petrol
4844,Skoda Superb LK,Skoda,2017,1755000,140785,Diesel
4845,Maruti Wagon R,Maruti,2012,216000,28037,Petrol
4846,Maruti Swift VDI,Maruti,2012,286000,80789,Diesel
4847,Hyundai Creta S,Hyundai,2020,1290000,16968,Petrol
4848,Maruti Swift Dzire,Maruti,2016,594000,23338,Diesel
4849,Ford Ecosport 1.5,Ford,2013,413999,88993,Diesel
4850,Renault KWID 1.0,Renault,2018,375000,58342,Petrol
4851,Hyundai Verna CRDi,Hyundai,2018,980000,57000,Diesel
4852,Tata Harrier XZ,Tata,2019,1390000,66000,Diesel
4853,Maruti Celerio VXI,Maruti,2014,375000,58213,Petrol
4854,Honda City 1.5,Honda,2009,276000,129760,Petrol
4855,Honda City i-DTEC,Honda,2018,1025000,48100,Diesel
4856,Tata Tiago 1.2,Tata,2016,384000,48554,Petrol
4857,Hyundai Creta 1.6,Hyundai,2017,1058000,19787,Diesel
4858,Hyundai Grand i10,Hyundai,2017,449000,39910,Petrol
4860,Hyundai i10 Era,Hyundai,2011,290000,89000,Petrol
4861,Hyundai i20 Magna,Hyundai,2013,340000,89201,Diesel
4862,Honda Mobilio S,Honda,2015,423000,130151,Diesel
4863,Skoda Octavia Elegance,Skoda,2013,578000,179308,Diesel
4864,Tata Hexa XT,Tata,2018,1050000,58000,Diesel
4865,Maruti Ciaz Alpha,Maruti,2019,902999,24311,Petrol
4866,Toyota Etios Liva,Toyota,2014,336000,81899,Petrol
4867,Maruti Vitara Brezza,Maruti,2017,668000,45795,Diesel
4868,Skoda New Laura,Skoda,2013,341000,95884,Diesel
4869,Maruti Swift 1.3,Maruti,2008,147000,89657,Petrol
4870,Hyundai Accent GLE,Hyundai,2010,135000,116416,Petrol
4871,Renault Duster 85PS,Renault,2012,314000,90198,Diesel
4872,Mahindra XUV500 W6,Mahindra,2016,773000,73230,Diesel
4873,Hyundai EON Era,Hyundai,2011,138000,134279,Petrol
4874,Maruti Ciaz ZDi,Maruti,2015,588000,64933,Diesel
4875,Maruti Ciaz VDi,Maruti,2016,505999,81114,Diesel
4876,Honda Jazz 1.2,Honda,2016,444000,60923,Petrol
4877,Hyundai i20 Magna,Hyundai,2010,220000,92573,Petrol
4878,Honda Mobilio V,Honda,2015,455999,65281,Diesel
4879,Toyota Innova 2.5,Toyota,2015,857000,138448,Diesel
4880,Jeep Compass 2.0,Jeep,2018,1258000,86513,Diesel
4881,MG Hector Plus,MG,2020,1657000,18697,Petrol
4882,Honda Brio S,Honda,2016,368000,71735,Petrol
4883,Maruti Vitara Brezza,Maruti,2016,595000,72316,Diesel
4884,Hyundai Verna 1.6,Hyundai,2016,625000,87770,Diesel
4885,Hyundai i20 Magna,Hyundai,2019,568000,25890,Petrol
4886,Volkswagen Vento Petrol,Volkswagen,2013,320000,81426,Petrol
4887,Hyundai Grand i10,Hyundai,2014,309000,107868,Diesel
4888,Renault KWID 1.0,Renault,2018,340000,23434,Petrol
4889,Maruti Baleno 1.2,Maruti,2017,558000,21099,Petrol
4890,Toyota Innova 2.5,Toyota,2010,372000,196320,Diesel
4891,Tata Indica Aura,Tata,2009,141000,51650,Diesel
4892,Volkswagen Vento 1.6,Volkswagen,2016,620000,44091,Petrol
4893,Hyundai Creta 1.6,Hyundai,2017,916000,33231,Petrol
4894,Tata Altroz XM,Tata,2021,675000,7027,Petrol
4895,Renault Triber RXL,Renault,2021,687000,5570,Petrol
4896,Hyundai Creta 1.6,Hyundai,2016,940000,72500,Diesel
4897,Maruti Swift VDI,Maruti,2012,286000,114638,Diesel
4898,Toyota Etios GD,Toyota,2013,350000,72200,Diesel
4899,Jeep Compass 2.0,Jeep,2018,1190000,61300,Diesel
4900,Maruti Ertiga VDI,Maruti,2013,413000,245456,Diesel
4901,Maruti Ciaz Delta,Maruti,2019,849000,52200,Petrol
4902,Maruti Ciaz ZDi,Maruti,2015,590000,75000,Diesel
4903,Chevrolet Beat Diesel,Chevrolet,2011,160000,68669,Diesel
4904,Maruti Celerio ZXI,Maruti,2019,450000,57313,Petrol
4905,Maruti Ciaz VXi,Maruti,2015,550000,549999,Petrol
4906,Volkswagen Polo 1.2,Volkswagen,2016,500000,46328,Petrol
4907,Honda City 1.5,Honda,2011,375000,57407,Petrol
4908,Datsun RediGO 1.0,Datsun,2017,225000,87537,Petrol
4909,Maruti Swift Dzire,Maruti,2013,434999,80176,Petrol
4910,Maruti Swift Dzire,Maruti,2017,665000,62600,Diesel
4911,Hyundai Santro Xing,Hyundai,2013,211000,66737,Petrol
4912,Toyota Innova 2.5,Toyota,2011,550000,124400,Diesel
4913,Hyundai i10 Sportz,Hyundai,2010,191000,57480,Petrol
4914,BMW 3 Series,BMW,2015,1350000,99000,Diesel
4915,Renault KWID RXL,Renault,2018,275000,47000,Petrol
4916,Maruti Baleno 1.3,Maruti,2018,550000,35000,Diesel
4917,Mercedes-Benz C-Class C,Mercedes-Benz,2013,975000,58000,Diesel
4918,Honda City S,Honda,2012,400000,48000,Petrol
4919,Honda Amaze VX,Honda,2014,475000,45000,Petrol
4920,Hyundai EON D,Hyundai,2012,190000,60000,Petrol
4921,Hyundai i20 Magna,Hyundai,2014,465000,23000,Petrol
4922,Hyundai Grand i10,Hyundai,2019,459999,45000,Petrol
4923,Hyundai i10 Magna,Hyundai,2014,325000,45000,Petrol
4924,Maruti Ertiga VDI,Maruti,2013,525000,58000,Diesel
4925,Hyundai i20 1.2,Hyundai,2018,625000,48000,Petrol
4926,BMW 2 Series,BMW,2021,4000000,18000,Petrol
4927,Skoda Kushaq 1.0,Skoda,2022,1675000,16000,Petrol
4928,Honda WR-V i-VTEC,Honda,2019,900000,17000,Petrol
4929,Lexus NX 300h,Lexus,2018,4200000,111000,Petrol
4930,Mercedes-Benz M-Class ML,Mercedes-Benz,2015,2850000,38000,Diesel
4931,Honda Amaze V,Honda,2017,600000,36500,Petrol
4932,Maruti Wagon R,Maruti,2016,300000,80000,Petrol
4933,Chevrolet Cruze LTZ,Chevrolet,2012,350000,60000,Diesel
4935,Maruti Wagon R,Maruti,2009,130000,40000,Petrol
4936,Maruti Ciaz VDi,Maruti,2016,520000,100000,Diesel
4937,Nissan Kicks XV,Nissan,2020,1160000,20000,Diesel
4939,Maruti S-Presso VXI,Maruti,2020,370000,60000,Petrol
4940,Maruti Swift Dzire,Maruti,2015,575000,100000,Diesel
4941,Volkswagen Polo Diesel,Volkswagen,2013,235000,100000,Diesel
4942,Maruti Alto 800,Maruti,2013,180000,80000,Petrol
4943,Hyundai Verna SX,Hyundai,2021,1550000,32000,Diesel
4945,Renault Duster 110PS,Renault,2014,420000,165000,Diesel
4946,Maruti Swift Dzire,Maruti,2015,450000,40000,Petrol
4947,Maruti Celerio VXI,Maruti,2020,570000,40000,Cng
4949,Hyundai Creta 1.6,Hyundai,2015,727000,83775,Petrol
4950,Maruti Celerio VXI,Maruti,2017,398000,6860,Petrol
4951,Renault Lodgy Stepway,Renault,2015,455999,122759,Diesel
4952,Volkswagen Polo Petrol,Volkswagen,2010,276000,39818,Petrol
4953,Maruti Wagon R,Maruti,2010,168000,47635,Petrol
4954,Renault Duster 110PS,Renault,2013,357000,128383,Diesel
4955,Tata Hexa XE,Tata,2017,622000,294967,Diesel
4956,Skoda Octavia 1.8,Skoda,2018,1967000,23377,Petrol
4957,Hyundai i10 Era,Hyundai,2008,156000,56691,Petrol
4958,Toyota Innova 2.5,Toyota,2011,508000,144256,Diesel
4959,Honda City i,Honda,2014,529000,78688,Petrol
4960,Skoda Kushaq 1.0,Skoda,2022,1502000,8267,Petrol
4961,Hyundai Grand i10,Hyundai,2016,394000,86857,Diesel
4962,Hyundai Verna 1.6,Hyundai,2016,560000,110613,Diesel
4963,Porsche Cayenne Diesel,Porsche,2014,2671000,88277,Diesel
4964,Maruti Baleno 1.3,Maruti,2015,536000,91498,Diesel
4965,Tata Indica Terra,Tata,2011,150000,40493,Diesel
4966,Mahindra TUV 300,Mahindra,2018,399000,112299,Diesel
4967,Ford Ecosport 1.5,Ford,2020,886000,11988,Petrol
4968,Datsun GO T,Datsun,2015,217000,71913,Petrol
4969,Maruti Swift Dzire,Maruti,2016,438999,92720,Petrol
4970,Volkswagen Polo 1.2,Volkswagen,2014,368000,94167,Petrol
4971,Hyundai Grand i10,Hyundai,2018,470000,35708,Petrol
4972,Renault Duster 110PS,Renault,2013,357000,123420,Diesel
4973,Kia Seltos HTX,Kia,2020,994999,50135,Diesel
4974,Hyundai i10 Era,Hyundai,2011,195000,85876,Petrol
4975,Hyundai Xcent 1.2,Hyundai,2017,515000,8620,Petrol
4976,Maruti Wagon R,Maruti,2010,148000,116328,Cng
4977,Maruti Eeco 5,Maruti,2016,315000,56321,Petrol
4978,Maruti Swift Dzire,Maruti,2014,381000,160648,Diesel
4979,Hyundai Grand i10,Hyundai,2014,323000,50726,Petrol
4980,Mahindra XUV500 W8,Mahindra,2013,491000,127046,Diesel
4981,Maruti Ertiga VXI,Maruti,2015,441000,82158,Petrol
4982,Isuzu MU-X 2WD,Isuzu,2018,1711000,64000,Diesel
4983,Maruti Celerio VXI,Maruti,2020,432000,74776,Cng
4984,Hyundai Grand i10,Hyundai,2016,342000,171065,Diesel
4985,Hyundai i10 Magna,Hyundai,2010,209000,46400,Petrol
4986,Maruti Celerio ZXI,Maruti,2015,363000,38156,Petrol
4987,Maruti Wagon R,Maruti,2015,319000,49915,Petrol
4988,Chevrolet Beat LT,Chevrolet,2015,273000,10768,Petrol
4989,Maruti Wagon R,Maruti,2014,261000,69843,Petrol
4990,Maruti Baleno 1.2,Maruti,2017,508000,59176,Petrol
4991,Hyundai Verna 1.6,Hyundai,2011,369000,46962,Diesel
4992,Honda Amaze VX,Honda,2013,326000,125380,Petrol
4993,Mahindra TUV 300,Mahindra,2016,553000,57616,Diesel
4994,Maruti Swift Dzire,Maruti,2018,566000,126686,Petrol
4995,Toyota Corolla Altis,Toyota,2014,759000,125981,Petrol
4996,Hyundai i20 Sportz,Hyundai,2010,252000,26786,Petrol
4997,Maruti Ciaz Sigma,Maruti,2020,772000,35135,Petrol
4998,Honda City i,Honda,2015,648000,99163,Petrol
4999,Maruti Baleno 1.2,Maruti,2017,508000,48832,Petrol
5000,Hyundai EON Era,Hyundai,2016,256000,38678,Petrol
5001,Maruti Swift Dzire,Maruti,2022,791000,5427,Petrol
5002,Toyota Etios Liva,Toyota,2011,235000,67357,Petrol
5003,Hyundai i20 Magna,Hyundai,2010,220000,81951,Petrol
5004,Maruti Wagon R,Maruti,2012,192000,70048,Cng
5005,Mahindra Marazzo M4,Mahindra,2018,746000,117512,Diesel
5006,Chevrolet Beat PS,Chevrolet,2013,156000,113652,Petrol
5007,Maruti Swift Dzire,Maruti,2010,184000,141719,Petrol
5008,Hyundai i10 Magna,Hyundai,2012,246000,71708,Petrol
5009,Nissan Micra XV,Nissan,2010,275000,45000,Petrol
5010,Maruti Wagon R,Maruti,2014,288000,60252,Petrol
5011,Hyundai Xcent 1.2,Hyundai,2015,421000,40687,Petrol
5012,Toyota Corolla Altis,Toyota,2013,612000,25075,Petrol
5013,Maruti Vitara Brezza,Maruti,2017,631000,109863,Diesel
5014,Hyundai Grand i10,Hyundai,2018,454000,74334,Petrol
5015,Volkswagen Polo Petrol,Volkswagen,2012,275000,52186,Petrol
5016,Maruti Alto K10,Maruti,2010,138000,49977,Petrol
5017,BMW X3 xDrive20d,BMW,2012,1750000,91000,Diesel
5018,Maruti Ciaz VDi,Maruti,2016,544000,124860,Diesel
5019,Maruti Ciaz 1.4,Maruti,2017,647000,42681,Petrol
5020,Maruti Celerio X,Maruti,2019,446000,22532,Petrol
5021,Toyota Etios GD,Toyota,2012,273000,212367,Diesel
5022,Maruti Alto 800,Maruti,2017,267000,73505,Petrol
5023,Maruti Swift VDI,Maruti,2016,419000,146256,Diesel
5024,Hyundai i20 1.2,Hyundai,2012,293000,33865,Petrol
5025,Skoda Slavia 1.0,Skoda,2022,1295000,6090,Petrol
5026,Renault Duster 85PS,Renault,2014,483000,45691,Diesel
5027,Hyundai Santro Sportz,Hyundai,2021,507000,12471,Petrol
5028,Hyundai i10 Sportz,Hyundai,2015,329000,56379,Petrol
5029,Honda Civic 1.8,Honda,2011,247000,98446,Petrol
5030,Maruti Swift AMT,Maruti,2018,586000,55519,Petrol
5031,Honda City GXi,Honda,2008,174000,112886,Petrol
5032,Maruti SX4 S,Maruti,2018,724000,79989,Diesel
5033,Hyundai Grand i10,Hyundai,2016,525000,46000,Petrol
5034,Chevrolet Cruze LTZ,Chevrolet,2012,450000,84000,Diesel
5035,Honda Civic 1.8,Honda,2011,334000,45423,Petrol
5036,Tata Nexon XM,Tata,2022,884000,4531,Petrol
5037,Toyota Etios GD,Toyota,2014,384000,165260,Diesel
5038,Datsun GO T,Datsun,2017,287000,34729,Petrol
5039,MG Hector Plus,MG,2020,1530000,58493,Diesel
5040,Mahindra XUV300 W8,Mahindra,2021,803999,40536,Diesel
5041,Maruti Baleno Zeta,Maruti,2020,612000,57936,Petrol
5042,Hyundai i10 Magna,Hyundai,2012,206000,83061,Petrol
5043,MG Hector Sharp,MG,2019,1614999,31752,Petrol
5044,Volkswagen Polo Petrol,Volkswagen,2011,225000,82770,Petrol
5045,Maruti Alto 800,Maruti,2015,188000,71596,Petrol
5046,Hyundai Santro Sportz,Hyundai,2022,544000,5273,Petrol
5047,Maruti Swift Dzire,Maruti,2014,335000,72134,Diesel
5048,Maruti Baleno 1.2,Maruti,2018,571000,33835,Petrol
5049,Mahindra XUV500 W6,Mahindra,2017,877000,42355,Diesel
5051,Maruti Celerio ZXI,Maruti,2019,461000,5246,Petrol
5052,Maruti Swift Dzire,Maruti,2018,627000,7376,Petrol
5053,Maruti Swift VXI,Maruti,2018,494000,62195,Petrol
5054,Hyundai Santro Xing,Hyundai,2008,100000,84173,Petrol
5055,Hyundai EON Era,Hyundai,2016,269000,56016,Petrol
5056,Tata Manza Aura,Tata,2010,143000,103659,Diesel
5057,Hyundai Grand i10,Hyundai,2014,385000,73000,Diesel
5058,Renault Duster 85PS,Renault,2014,450000,42900,Diesel
5059,Datsun RediGO T,Datsun,2016,250000,84000,Petrol
5060,Chevrolet Cruze LTZ,Chevrolet,2013,490000,56000,Diesel
5061,Volkswagen Touareg 3.6,Volkswagen,2007,1000000,92000,Petrol
5062,Hyundai Creta 1.6,Hyundai,2016,950000,79000,Diesel
5063,Maruti Baleno 1.2,Maruti,2017,508000,59407,Petrol
5064,Maruti Swift Dzire,Maruti,2010,249000,57756,Petrol
5065,Fiat Linea Emotion,Fiat,2010,166000,140148,Diesel
5066,Tata Altroz XM,Tata,2021,684000,3730,Petrol
5067,Maruti Swift ZXI,Maruti,2015,364000,98890,Petrol
5068,Tata Tigor 1.05,Tata,2017,408000,134156,Diesel
5069,Maruti Alto K10,Maruti,2017,309000,49446,Petrol
5070,Maruti Swift Dzire,Maruti,2011,191000,146510,Petrol
5071,Honda Mobilio S,Honda,2014,393000,81355,Diesel
5072,Renault Duster 110PS,Renault,2013,350000,100298,Diesel
5073,Maruti Swift Dzire,Maruti,2018,684000,60892,Petrol
5074,Maruti Alto K10,Maruti,2015,269000,48603,Petrol
5075,Mercedes-Benz GLC Progressive,Mercedes-Benz,2018,3219000,95472,Diesel
5076,Mercedes-Benz E-Class E250,Mercedes-Benz,2011,1775000,63000,Diesel
5077,Maruti Alto 800,Maruti,2016,325000,44000,Petrol
5078,Hyundai i20 1.4,Hyundai,2012,390000,60000,Diesel
5079,Maruti Celerio LXI,Maruti,2014,259000,18674,Petrol
5080,Maruti Ciaz Alpha,Maruti,2021,998000,11689,Petrol
5081,Mahindra Scorpio S11,Mahindra,2017,1061000,55187,Diesel
5082,Maruti Baleno 1.2,Maruti,2017,557000,59089,Petrol
5083,Hyundai i10 Sportz,Hyundai,2010,181000,86517,Petrol
5084,Hyundai Grand i10,Hyundai,2015,385000,19079,Petrol
5085,Fiat Grande Punto,Fiat,2010,176000,50502,Petrol
5086,Maruti Celerio ZXI,Maruti,2018,428000,33173,Petrol
5087,Honda Amaze S,Honda,2016,434000,88227,Diesel
5088,Hyundai i20 Magna,Hyundai,2013,314000,73914,Petrol
5089,Hyundai i20 Sportz,Hyundai,2019,645000,85906,Petrol
5090,Hyundai i20 Sportz,Hyundai,2010,240000,82818,Petrol
5091,Honda Amaze V,Honda,2018,721000,13102,Petrol
5092,Maruti Swift VXI,Maruti,2022,617000,18008,Petrol
5093,Ford Ecosport 1.5,Ford,2020,742000,12011,Petrol
5095,Honda City i,Honda,2015,698000,57445,Petrol
5096,Hyundai i20 Magna,Hyundai,2013,276000,127936,Petrol
5097,Maruti Celerio VDi,Maruti,2015,301000,77262,Diesel
5098,Hyundai i20 1.2,Hyundai,2018,592000,52401,Petrol
5099,Maruti Swift VXI,Maruti,2020,548000,44071,Petrol
5100,Mahindra XUV500 W8,Mahindra,2014,596000,153231,Diesel
5101,Mahindra XUV500 W6,Mahindra,2015,622000,132131,Diesel
5102,Honda City V,Honda,2012,417000,70132,Petrol
5103,Hyundai Grand i10,Hyundai,2017,488999,15321,Petrol
5104,Maruti Ritz LXI,Maruti,2009,179000,74727,Petrol
5105,Tata Punch Creative,Tata,2021,787000,19959,Petrol
5106,Hyundai i10 Sportz,Hyundai,2011,244000,50596,Petrol
5107,Maruti Baleno 1.2,Maruti,2016,512000,56982,Petrol
5108,Maruti Ertiga LXI,Maruti,2019,592000,52932,Petrol
5109,Mahindra XUV700 AX3,Mahindra,2021,1476000,8655,Petrol
5110,Maruti Ritz VDi,Maruti,2011,204000,127763,Diesel
5111,Hyundai Verna VTVT,Hyundai,2019,858000,20033,Petrol
5112,Volkswagen Polo 1.5,Volkswagen,2016,446000,124908,Diesel
5113,Toyota Corolla H2,Toyota,2005,215000,60000,Petrol
5114,Mahindra XUV500 W10,Mahindra,2017,917000,140556,Diesel
5115,Tata Bolt Quadrajet,Tata,2016,274000,184618,Diesel
5116,Maruti Alto K10,Maruti,2014,242000,73600,Petrol
5117,Volkswagen Jetta 1.9,Volkswagen,2009,325000,89000,Diesel
5118,Renault Duster 85PS,Renault,2012,400000,57000,Diesel
5119,Skoda Rapid 1.6,Skoda,2011,411000,65000,Diesel
5120,Maruti Swift LDI,Maruti,2012,390000,67000,Diesel
5121,Maruti Swift 1.3,Maruti,2009,152000,59458,Petrol
5122,Mahindra XUV300 W8,Mahindra,2021,968000,67534,Diesel
5123,Maruti Wagon R,Maruti,2011,193000,37204,Petrol
5124,Jeep Compass 2.0,Jeep,2017,927000,119444,Diesel
5125,Maruti Ciaz 1.3,Maruti,2017,672000,25541,Diesel
5126,Maruti Alto 800,Maruti,2017,275000,22999,Petrol
5127,Maruti Ciaz Alpha,Maruti,2019,834000,57270,Petrol
5128,Volkswagen Polo 1.0,Volkswagen,2020,559000,29797,Petrol
5129,Volkswagen Vento 1.2,Volkswagen,2015,457000,92028,Petrol
5130,Hyundai i20 1.2,Hyundai,2012,308000,36550,Petrol
5131,Hyundai Grand i10,Hyundai,2016,425000,46407,Petrol
5132,Maruti Baleno Zeta,Maruti,2021,832000,9598,Petrol
5133,Chevrolet Spark 1.0,Chevrolet,2010,115999,48616,Petrol
5134,Honda Amaze VX,Honda,2019,465000,116560,Petrol
5135,Honda Jazz 1.2,Honda,2016,513999,49625,Petrol
5136,Nissan Micra XV,Nissan,2014,338000,56409,Petrol
5137,Mahindra KUV 100,Mahindra,2016,260000,128847,Diesel
5138,Hyundai i10 Era,Hyundai,2010,139000,212598,Petrol
5139,Maruti Ciaz ZDi,Maruti,2015,513999,80444,Diesel
5140,Datsun GO Plus,Datsun,2017,321000,30848,Petrol
5141,Maruti Ciaz 1.4,Maruti,2017,569000,154027,Petrol
5142,Honda Amaze S,Honda,2016,358000,71834,Petrol
5143,Chevrolet Spark 1.0,Chevrolet,2011,110000,74829,Petrol
5144,Volkswagen Polo 1.2,Volkswagen,2017,367000,175705,Petrol
5145,Honda Brio S,Honda,2012,254999,38219,Petrol
5146,Maruti Ciaz Sigma,Maruti,2018,652000,49391,Petrol
5147,Honda City 1.5,Honda,2010,305000,167457,Petrol
5148,Hyundai EON D,Hyundai,2012,185000,50915,Petrol
5150,Maruti Ertiga VXI,Maruti,2018,705000,77778,Cng
5151,Maruti Baleno 1.2,Maruti,2017,508000,30435,Petrol
5152,Renault KWID RXT,Renault,2018,276000,80478,Petrol
5153,Mahindra XUV300 W6,Mahindra,2020,791000,62805,Diesel
5154,Hyundai Grand i10,Hyundai,2021,651000,8683,Petrol
5155,Maruti Ciaz Delta,Maruti,2019,696000,50251,Diesel
5156,Datsun GO T,Datsun,2015,237000,32635,Petrol
5157,Volkswagen Jetta 1.4,Volkswagen,2012,497000,53003,Petrol
5158,Maruti XL6 Zeta,Maruti,2019,744000,113006,Petrol
5159,Maruti Swift Dzire,Maruti,2018,543000,69036,Diesel
5160,Hyundai EON Era,Hyundai,2012,192000,61235,Petrol
5161,Hyundai i20 1.2,Hyundai,2017,547000,29946,Petrol
5162,Maruti Eeco 5,Maruti,2021,478000,21330,Petrol
5163,Tata Harrier XZA,Tata,2020,1814000,42418,Diesel
5164,Hyundai i10 Era,Hyundai,2013,229999,90605,Petrol
5165,Maruti Alto Green,Maruti,2010,134000,127866,Cng
5166,Renault Duster 110PS,Renault,2012,268000,177697,Diesel
5167,Volkswagen Ameo 1.0,Volkswagen,2018,568000,13278,Petrol
5168,Maruti S-Presso VXI,Maruti,2021,494000,4343,Petrol
5169,Mahindra Scorpio LX,Mahindra,2009,223000,123804,Diesel
5170,Hyundai Xcent 1.2,Hyundai,2018,515000,22939,Petrol
5171,Honda Amaze S,Honda,2016,454000,22055,Petrol
5172,Maruti SX4 Vxi,Maruti,2010,198000,62843,Petrol
5173,MG Astor Style,MG,2022,977000,4783,Petrol
5174,Tata Nexon 1.2,Tata,2019,794000,54441,Petrol
5175,Tata Hexa XTA,Tata,2017,1008000,122735,Diesel
5176,Honda City Corporate,Honda,2012,407000,48096,Petrol
5178,Maruti Celerio ZXI,Maruti,2016,386000,46005,Petrol
5179,Datsun RediGO T,Datsun,2017,219000,62876,Petrol
5180,Hyundai Xcent 1.2,Hyundai,2014,433000,21712,Petrol
5181,BMW 5 Series,BMW,2014,1971000,55525,Diesel
5182,Toyota Etios Liva,Toyota,2013,292000,154913,Diesel
5183,Mahindra XUV500 W6,Mahindra,2014,622000,75269,Diesel
5184,Hyundai Verna XXi,Hyundai,2008,112000,158267,Petrol
5185,Hyundai i20 Magna,Hyundai,2020,609000,12355,Petrol
5186,Mahindra XUV500 W8,Mahindra,2012,447000,81631,Diesel
5187,Maruti Ertiga SHVS,Maruti,2017,691000,88972,Diesel
5188,Maruti Wagon R,Maruti,2011,189000,90509,Petrol
5189,Hyundai Santro Xing,Hyundai,2008,132000,76154,Lpg
5190,Maruti Alto K10,Maruti,2017,309000,34851,Petrol
5191,Maruti A-Star Vxi,Maruti,2010,180000,35354,Petrol
5192,Hyundai i10 Magna,Hyundai,2011,214000,55226,Petrol
5193,Maruti Wagon R,Maruti,2012,211000,83436,Petrol
5194,Maruti Swift 1.3,Maruti,2009,142000,193593,Petrol
5195,Hyundai Creta 1.6,Hyundai,2017,799000,128782,Petrol
5196,Maruti Celerio VXI,Maruti,2017,333000,63636,Petrol
5197,Maruti Swift Dzire,Maruti,2014,369000,79052,Petrol
5198,Maruti Zen Estilo,Maruti,2011,300000,76800,Petrol
5199,Hyundai i10 Era,Hyundai,2013,500000,58478,Petrol
5200,Kia Seltos GTX,Kia,2019,1498000,19667,Petrol
5201,Hyundai Verna 1.6,Hyundai,2014,469000,75386,Diesel
5202,Volkswagen Jetta 1.9,Volkswagen,2010,551000,85000,Diesel
